"","X","path_length_microns","neurite_number","path_length_sum","neurite_per_sum","morphological_long_axon_present","morphological_short_axon_present","date","cell","condition","timepoint"
"683",105,9.63790283299492,7,154.229600650093,0.0624906165377477,FALSE,FALSE,"plated_03-20-23","WT_008","WT",1
"684",106,9.23397786612521,8,154.229600650093,0.0598716318216677,FALSE,FALSE,"plated_03-20-23","WT_008","WT",1
"685",107,7.50456949966161,9,154.229600650093,0.0486584252830138,FALSE,FALSE,"plated_03-20-23","WT_008","WT",1
"686",108,7.05881673292724,10,154.229600650093,0.0457682358196717,FALSE,FALSE,"plated_03-20-23","WT_008","WT",1
"687",109,6.893131307978,11,154.229600650093,0.0446939580918499,FALSE,FALSE,"plated_03-20-23","WT_008","WT",1
"688",110,4.90653198309644,12,154.229600650093,0.0318131666192153,FALSE,FALSE,"plated_03-20-23","WT_008","WT",1
"689",111,65.8211928387395,1,77.0322943214975,0.854462318933823,TRUE,TRUE,"plated_03-20-23","WT_009","WT",1
"690",112,11.211101482758,2,77.0322943214975,0.145537681066177,FALSE,FALSE,"plated_03-20-23","WT_009","WT",1
"691",113,28.6983453404315,1,99.512024954357,0.288390728191839,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"692",114,19.4548917660575,2,99.512024954357,0.195502923138996,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"693",115,13.3160076913452,3,99.512024954357,0.133813051211176,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"694",116,4.56176045807952,4,99.512024954357,0.0458412986789472,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"695",117,3.61895141649746,5,99.512024954357,0.0363669759323796,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"696",118,3.25130350811337,6,99.512024954357,0.0326724685745731,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"697",119,3.18659932488156,7,99.512024954357,0.0320222538566887,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"698",120,2.65326599154822,8,99.512024954357,0.0266627675676903,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"699",121,2.0970562748477,9,99.512024954357,0.0210733956605702,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"700",122,1.68758056659898,10,99.512024954357,0.0169585592030011,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"701",123,1.6323520916159,11,99.512024954357,0.0164035662259371,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"702",124,1.60947570824873,12,99.512024954357,0.0161736806078154,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"703",125,1.58659932488155,13,99.512024954357,0.0159437949896937,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"704",126,1.57712361663283,14,99.512024954357,0.0158485732488733,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"705",127,1.49901875828258,15,99.512024954357,0.0150636946536876,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"706",128,1.49901875828257,16,99.512024954357,0.0150636946536875,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"707",129,1.39803751656514,17,99.512024954357,0.0140489304403802,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"708",130,1.28758056659899,18,99.512024954357,0.0129389444862524,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"709",131,1.28758056659899,19,99.512024954357,0.0129389444862524,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"710",132,1.2,20,99.512024954357,0.0120588441502461,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"711",133,1.17712361663283,21,99.512024954357,0.0118289585321245,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"712",134,0.64379028329949,22,99.512024954357,0.00646947224312615,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"713",135,0.588561808316411,23,99.512024954357,0.00591447926606222,FALSE,FALSE,"plated_03-20-23","WT_010","WT",1
"714",136,22.6872438576734,1,37.3555362988493,0.607332837525672,FALSE,FALSE,"plated_03-20-23","WT_011","WT",1
"715",137,14.6682924411759,2,37.3555362988493,0.392667162474328,FALSE,FALSE,"plated_03-20-23","WT_011","WT",1
"716",138,37.8826454729526,1,183.910957057462,0.205983624244402,FALSE,FALSE,"plated_03-20-23","WT_013","WT",1
"717",139,26.2012890655837,2,183.910957057462,0.142467254179952,FALSE,FALSE,"plated_03-20-23","WT_013","WT",1
"718",140,24.4450793488832,3,183.910957057462,0.1329180150003,FALSE,FALSE,"plated_03-20-23","WT_013","WT",1
"719",141,23.978075973291,4,183.910957057462,0.130378724339949,FALSE,FALSE,"plated_03-20-23","WT_013","WT",1
"720",142,21.9748244242724,5,183.910957057462,0.119486216459667,FALSE,FALSE,"plated_03-20-23","WT_013","WT",1
"721",143,16.6509667991878,6,183.910957057462,0.0905381988414388,FALSE,FALSE,"plated_03-20-23","WT_013","WT",1
"722",144,12.1539105243401,7,183.910957057462,0.0660858424033032,FALSE,FALSE,"plated_03-20-23","WT_013","WT",1
"723",145,5.84934102467851,8,183.910957057462,0.0318052883757813,FALSE,FALSE,"plated_03-20-23","WT_013","WT",1
"724",146,4.1846368414467,9,183.910957057462,0.0227536026585911,FALSE,FALSE,"plated_03-20-23","WT_013","WT",1
"725",147,2.7408465581472,10,183.910957057462,0.0149031172584831,FALSE,FALSE,"plated_03-20-23","WT_013","WT",1
"726",148,2.27614237491539,11,183.910957057462,0.0123763282587031,FALSE,FALSE,"plated_03-20-23","WT_013","WT",1
"727",149,1.95424723326565,12,183.910957057462,0.0106260511311192,FALSE,FALSE,"plated_03-20-23","WT_013","WT",1
"728",150,1.60947570824873,13,183.910957057462,0.00875138563791966,FALSE,FALSE,"plated_03-20-23","WT_013","WT",1
"729",151,1.04379028329949,14,183.910957057462,0.00567551982763793,FALSE,FALSE,"plated_03-20-23","WT_013","WT",1
"730",152,0.965685424949237,15,183.910957057462,0.00525083138275179,FALSE,FALSE,"plated_03-20-23","WT_013","WT",1
"731",153,93.34566611,1,388.339547572,0.240371259362126,TRUE,TRUE,"plated_03-20-23","WT_014","WT",1
"732",154,37.09049541,2,388.339547572,0.0955104769573417,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"733",155,34.84670512,3,388.339547572,0.0897325686705634,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"734",156,28.78985087,4,388.339547572,0.074135768684909,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"735",157,24.41272726,5,388.339547572,0.0628643861091015,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"736",158,19.81076477,6,388.339547572,0.0510140285579001,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"737",159,18.25651754,7,388.339547572,0.0470117392218859,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"738",160,15.06436747,8,388.339547572,0.0387917418253854,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"739",161,12.69671957,9,388.339547572,0.032694892007222,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"740",162,12.53495911,10,388.339547572,0.0322783481321226,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"741",163,12.37482442,11,388.339547572,0.0318659907222188,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"742",164,12.20358826,12,388.339547572,0.0314250462933791,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"743",165,11.30815776,13,388.339547572,0.0291192535777042,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"744",166,10.95391052,14,388.339547572,0.0282070435228312,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"745",167,9.43594035,15,388.339547572,0.0242981700138344,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"746",168,8.460779216,16,388.339547572,0.0217870656462856,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"747",169,7.757835491,17,388.339547572,0.0199769390975089,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"748",170,6.363722942,18,388.339547572,0.0163870071482229,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"749",171,4.272217408,19,388.339547572,0.0110012421725035,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"750",172,3.674179891,20,388.339547572,0.0094612560424812,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"751",173,2.887580567,21,388.339547572,0.00743571079755823,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"752",174,1.798037517,22,388.339547572,0.00463006543691416,FALSE,FALSE,"plated_03-20-23","WT_014","WT",1
"753",175,34.2731697647038,1,109.301539119332,0.313565298721783,FALSE,FALSE,"plated_03-20-23","WT_015","WT",1
"754",176,15.8927945990524,2,109.301539119332,0.14540320957147,FALSE,FALSE,"plated_03-20-23","WT_015","WT",1
"755",177,14.3101202410406,3,109.301539119332,0.130923318704756,FALSE,FALSE,"plated_03-20-23","WT_015","WT",1
"756",178,12.6414910909391,4,109.301539119332,0.115657027273308,FALSE,FALSE,"plated_03-20-23","WT_015","WT",1
"757",179,11.123520916159,5,109.301539119332,0.101769115108386,FALSE,FALSE,"plated_03-20-23","WT_015","WT",1
"758",180,10.9901875828257,6,109.301539119332,0.10054924817506,FALSE,FALSE,"plated_03-20-23","WT_015","WT",1
"759",181,10.0702549246108,7,109.301539119332,0.0921327824452359,FALSE,FALSE,"plated_03-20-23","WT_015","WT",1
